timestamp,cpu_percent,memory_percent,disk_io_read,disk_io_write,network_sent,network_recv,connection_count,process_count,proc_0_cpu,proc_0_mem,proc_4_cpu,proc_4_mem,proc_172_cpu,proc_172_mem,proc_292_cpu,proc_292_mem,proc_680_cpu,proc_680_mem,proc_720_cpu,proc_720_mem,proc_1032_cpu,proc_1032_mem,proc_1200_cpu,proc_1200_mem,proc_1220_cpu,proc_1220_mem,proc_1268_cpu,proc_1268_mem,proc_27696_cpu,proc_27696_mem,proc_13256_cpu,proc_13256_mem,proc_23944_cpu,proc_23944_mem,proc_9240_cpu,proc_9240_mem,proc_14088_cpu,proc_14088_mem,proc_15884_cpu,proc_15884_mem,proc_34468_cpu,proc_34468_mem,proc_2144_cpu,proc_2144_mem,proc_24460_cpu,proc_24460_mem,proc_32240_cpu,proc_32240_mem,proc_30344_cpu,proc_30344_mem,proc_2760_cpu,proc_2760_mem,proc_14672_cpu,proc_14672_mem,proc_29996_cpu,proc_29996_mem,proc_1628_cpu,proc_1628_mem,proc_7360_cpu,proc_7360_mem,proc_14388_cpu,proc_14388_mem,proc_5724_cpu,proc_5724_mem,proc_17180_cpu,proc_17180_mem,proc_6428_cpu,proc_6428_mem,proc_21868_cpu,proc_21868_mem,proc_22604_cpu,proc_22604_mem,proc_15752_cpu,proc_15752_mem,proc_2592_cpu,proc_2592_mem,proc_17504_cpu,proc_17504_mem,proc_26084_cpu,proc_26084_mem,proc_1488_cpu,proc_1488_mem,proc_28624_cpu,proc_28624_mem,proc_33872_cpu,proc_33872_mem,proc_17248_cpu,proc_17248_mem,proc_6404_cpu,proc_6404_mem,proc_13988_cpu,proc_13988_mem,proc_7620_cpu,proc_7620_mem,proc_2184_cpu,proc_2184_mem,proc_17744_cpu,proc_17744_mem,proc_5196_cpu,proc_5196_mem,proc_9404_cpu,proc_9404_mem,proc_1296_cpu,proc_1296_mem,proc_6536_cpu,proc_6536_mem,proc_4108_cpu,proc_4108_mem,proc_32988_cpu,proc_32988_mem,proc_6264_cpu,proc_6264_mem,proc_1928_cpu,proc_1928_mem,proc_7376_cpu,proc_7376_mem,proc_2208_cpu,proc_2208_mem,proc_24100_cpu,proc_24100_mem,proc_4336_cpu,proc_4336_mem,proc_22168_cpu,proc_22168_mem,proc_14136_cpu,proc_14136_mem,proc_3740_cpu,proc_3740_mem,proc_7552_cpu,proc_7552_mem,proc_19104_cpu,proc_19104_mem,proc_14784_cpu,proc_14784_mem,proc_32160_cpu,proc_32160_mem,proc_6396_cpu,proc_6396_mem,proc_10228_cpu,proc_10228_mem,proc_30156_cpu,proc_30156_mem,proc_21388_cpu,proc_21388_mem,proc_4528_cpu,proc_4528_mem,proc_2668_cpu,proc_2668_mem,proc_3948_cpu,proc_3948_mem,proc_33056_cpu,proc_33056_mem,proc_4408_cpu,proc_4408_mem,proc_7500_cpu,proc_7500_mem,proc_20980_cpu,proc_20980_mem,proc_3412_cpu,proc_3412_mem,proc_8164_cpu,proc_8164_mem,proc_4176_cpu,proc_4176_mem,proc_18096_cpu,proc_18096_mem,proc_11948_cpu,proc_11948_mem,proc_23636_cpu,proc_23636_mem,proc_2508_cpu,proc_2508_mem,proc_14404_cpu,proc_14404_mem,proc_33640_cpu,proc_33640_mem,proc_29948_cpu,proc_29948_mem,proc_13572_cpu,proc_13572_mem,proc_15196_cpu,proc_15196_mem,proc_6768_cpu,proc_6768_mem,proc_30616_cpu,proc_30616_mem,proc_32168_cpu,proc_32168_mem,proc_14856_cpu,proc_14856_mem,proc_18124_cpu,proc_18124_mem,proc_31176_cpu,proc_31176_mem,proc_6924_cpu,proc_6924_mem,proc_6324_cpu,proc_6324_mem,proc_23736_cpu,proc_23736_mem,proc_25844_cpu,proc_25844_mem,proc_3132_cpu,proc_3132_mem,proc_10168_cpu,proc_10168_mem,proc_22896_cpu,proc_22896_mem,proc_5884_cpu,proc_5884_mem,proc_19164_cpu,proc_19164_mem,proc_19972_cpu,proc_19972_mem,proc_10384_cpu,proc_10384_mem,proc_5808_cpu,proc_5808_mem,proc_8688_cpu,proc_8688_mem,proc_26584_cpu,proc_26584_mem,proc_28232_cpu,proc_28232_mem,proc_28440_cpu,proc_28440_mem,proc_14744_cpu,proc_14744_mem,proc_9688_cpu,proc_9688_mem,proc_11212_cpu,proc_11212_mem,proc_5208_cpu,proc_5208_mem,proc_21316_cpu,proc_21316_mem,proc_5920_cpu,proc_5920_mem,proc_868_cpu,proc_868_mem,proc_33236_cpu,proc_33236_mem,proc_14880_cpu,proc_14880_mem,proc_15568_cpu,proc_15568_mem,proc_31956_cpu,proc_31956_mem,proc_31560_cpu,proc_31560_mem,proc_23788_cpu,proc_23788_mem,proc_16300_cpu,proc_16300_mem,proc_6004_cpu,proc_6004_mem,proc_10104_cpu,proc_10104_mem,proc_33788_cpu,proc_33788_mem,proc_4100_cpu,proc_4100_mem,proc_30308_cpu,proc_30308_mem,proc_3964_cpu,proc_3964_mem,proc_6316_cpu,proc_6316_mem,proc_25432_cpu,proc_25432_mem,proc_12064_cpu,proc_12064_mem,proc_21476_cpu,proc_21476_mem,proc_9448_cpu,proc_9448_mem,proc_33580_cpu,proc_33580_mem,proc_3684_cpu,proc_3684_mem,proc_12916_cpu,proc_12916_mem,proc_9952_cpu,proc_9952_mem
1740809979.991128,1.8,41.7,87210592768,37243807232,205677945,1374874147,148,317,1147.3,2.434175334866458e-05,5.2,0.0004746641902989593,,,,,,,,,,,,,,,,,7.2,1.0829402647287385,1.9,0.7222806762382498,,,,,,,,,,,6.6,0.771110233455671,,,,,5.4,0.9512026956057659,2.2,0.3316320476222062,,,,,,,,,,,,,,,2.3,0.8307962126665964,,,,,2.4,0.021761527493706134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.6861818560221802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740809988.4325247,3.0,41.7,87210727936,37248120320,205771620,1375269889,163,317,1152.9,2.434175334866458e-05,3.5,0.0004746641902989593,,,,,,,,,,,,,,,,,6.2,1.0830011191121103,2.2,0.7216843032812075,2.0,0.45592104022048763,,,,,,,,,9.7,0.7821979021059876,,,,,3.8,0.9224794266543416,2.5,0.3316320476222062,,,,,,,,,,,,,,,,,,,,,1.1,0.02353847548815865,,,,,1.3,0.15052940270814177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740809997.0352757,1.8,41.9,87210863104,37257184768,205980014,1375988483,185,317,1144.3,2.434175334866458e-05,4.2,0.0004746641902989593,,,,,,,,,,,,,,,,,6.7,1.0832323657689225,,,2.0,0.45592104022048763,6.0,1.2602942796271086,,,,,,,5.1,0.7695888738713794,,,,,3.2,0.9173433166977734,1.7,0.3315468514854859,,,,,,,,,,,,,,,,,,,,,4.9,0.021761527493706134,,,,,1.3,0.1498234918610305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810005.4312212,1.4,41.8,87210863104,37259171328,205983445,1375990524,185,317,1179.7,2.434175334866458e-05,2.6,0.0004746641902989593,,,,,,,,,,,,,,,,,6.1,1.0834636124257349,2.0,0.7218546955546481,1.7,0.45592104022048763,,,0.6,0.7761854890288675,0.4,0.08150836108800336,,,1.1,0.7644527639148112,,,,,0.4,0.9143371101592133,1.7,0.3315590223621603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810013.8352842,1.5,41.9,87210957312,37262104064,206033492,1376310548,178,317,1178.5,2.434175334866458e-05,,,,,,,,,,,,,,,,,,,4.2,1.0836583464525242,3.1,0.7261145023906644,2.4,0.4562496538906946,,,2.9,0.7761854890288675,,,,,0.9,0.7625662780302898,,,,,0.7,0.9122072067412051,0.9,0.3313886300887196,1.5,1.0626757550659753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.3784412393116882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810022.3752983,5.8,41.9,87211019264,37263449088,206035779,1376313001,160,317,1150.8,2.434175334866458e-05,0.2,0.0004746641902989593,,,,,,,,,,,,,,,,,10.4,1.0837070299592215,8.5,0.7790091324173126,42.2,0.46109366280707886,,,,,0.9,0.08135013969123703,,,,,,,,,,,,,0.5,1.0626757550659753,,,,,,,,,,,,,0.4,0.8664203686923672,,,,,,,,,,,,,,,,,1.3,0.3855612021661726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.41914065091065544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810031.1179855,3.3,42.2,87211019264,37265318912,206073089,1376355097,148,318,1119.1,2.434175334866458e-05,2.1,0.0004746641902989593,,,,,,,,,,,,,,,,,6.7,1.0837192008358958,2.0,0.7769522542593504,5.3,0.43565653055772435,,,,,,,,,8.9,0.7739460477207903,18.7,0.7751996480182466,,,7.1,0.918463037351812,3.3,0.3318998069090416,1.8,1.0626149006826036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810039.6950812,2.5,42.2,87211244544,37268165632,206125227,1376619832,150,318,1148.2,2.434175334866458e-05,3.5,0.0004746641902989593,,,,,,,,,,,,,,,,,5.6,1.084023472752754,4.6,0.7365084310705442,3.9,0.4618847697909104,,,3.1,0.7761854890288675,,,,,,,4.4,0.73056904325347,,,,,3.3,0.322942041676733,2.2,1.0634912038031554,,,,,,,,,,,,,,,,,,,3.0,0.021761527493706134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810048.1215413,4.2,42.8,87211244544,37272437760,206138086,1376633055,150,319,1139.0,2.434175334866458e-05,2.2,0.0004746641902989593,,,,,,,,,,,,,,,,,10.4,1.084023472752754,8.7,0.7763315395489595,12.2,0.46242028836458104,,,,,0.6,0.08150836108800336,,,,,,,,,,,,,,,0.6,0.07100489451805458,,,,,,,,,,,4.2,0.7861899496551685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.39874226160447446,,,,,0.6,0.2334009019836703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810056.2262928,6.3,42.1,87211244544,37274322944,206145652,1376641176,150,318,1118.5,2.434175334866458e-05,3.5,0.0004746641902989593,,,,,,,,,,,,,,,,,12.1,1.0840721562594513,17.3,0.7724855425198704,28.9,0.462639364144719,,,,,1.1,0.08153270284135201,,,0.4,0.7677632423702295,,,,,,,0.6,0.32296638343008166,0.4,1.0635885708165502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.3973060981569033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810064.491326,7.3,42.0,87211244544,37275297792,206146337,1376642263,148,318,1140.0,2.434175334866458e-05,0.9,0.0004746641902989593,,,,,,,,,,,,,,,,,10.7,1.084571162203099,14.7,0.8239074964689244,31.4,0.45772232996828877,,,,,0.9,0.08136231056791136,1.8,0.7137854043195658,,,,,2.3,0.3492919896766624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.39943600157491144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,2.0685378578161675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810073.131252,6.6,42.2,87211479040,37276166144,206187993,1376820596,142,318,1129.2,2.434175334866458e-05,3.1,0.0004746641902989593,,,,,,,,,,,,,,,,,11.4,1.0863115975675286,27.5,0.8270475826509022,6.8,0.4611180045604275,,,,,,,,,,,,,1.2,0.34024902830763354,,,1.3,0.32295421255340734,,,,,,,,,,,,,,,,,,,,,1.5,0.021761527493706134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,0.3993264636848425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,2.0499407582577875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810081.2160547,4.4,42.2,87211511808,37276891136,206204444,1376835322,138,318,1136.5,2.434175334866458e-05,,,,,,,,,,,,,,,,,,,14.7,1.0863602810742259,5.0,0.8154730789336121,,,,,,,2.1,0.08144750670463169,,,,,14.1,0.7705503731286516,,,4.3,0.9127183835615272,2.5,0.3236114398938213,1.9,1.0635520581865272,,,,,,,,,,,,,,,,,,,3.2,0.021761527493706134,,,,,1.7,0.1536694888901195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810089.61186,3.9,42.0,87211511808,37279995904,206205446,1376837191,134,315,1157.6,2.434175334866458e-05,1.5,0.0004746641902989593,,,,,,,,,,,,,,,,,14.3,1.0863602810742259,,,,,0.4,1.2460056704114426,1.3,0.7762098307822162,,,,,2.6,0.7717674607960849,7.1,0.7756012869484996,,,5.3,0.9124871369047148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,0.15090669988504607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,1.2143127075514812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810097.797037,1.8,42.0,87211511808,37280294912,206206863,1376838384,134,315,1149.0,2.434175334866458e-05,3.1,0.0004746641902989593,,,,,,,,,,,,,,,,,7.7,1.0863602810742259,,,,,,,,,2.3,0.08142316495128303,,,4.4,0.7672398946732333,13.1,0.8085721918592658,1.3,0.34186775490531973,5.0,0.9390926733148052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.15051723183146745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.6651749228822826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810105.907857,0.8,42.0,87211577344,37281015808,206212107,1376845653,137,315,1170.6,2.434175334866458e-05,1.7,0.0004746641902989593,,,,,,,,,,,,,,,,,8.0,1.0863602810742259,,,,,,,0.8,0.7762098307822162,2.1,0.08138665232126004,2.1,0.7095499392368981,1.7,0.7658159021023364,2.7,0.7852041086445476,,,0.9,0.9367923776233564,0.6,0.32406176233077155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810114.1485567,1.0,42.0,87211577344,37281380352,206213079,1376847000,134,315,1177.5,2.434175334866458e-05,0.9,0.0004746641902989593,,,,,,,,,,,,,0.6,0.021992774150518448,,,8.7,1.0863602810742259,,,,,,,0.9,0.7762098307822162,1.1,0.08144750670463169,,,2.1,0.7624080566335233,5.2,0.7978374786325046,0.9,0.3418920966586684,,,0.6,0.32356275638712395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810122.5625727,0.4,42.0,87211577344,37284186112,206215987,1376850028,132,315,1180.0,2.434175334866458e-05,0.7,0.0004746641902989593,,,,,,,,,,,,,,,,,11.1,1.0863602810742259,,,,,,,2.7,0.7691020388044061,,,,,0.6,0.7614830700062741,1.0,0.7806035172616501,,,0.8,0.9107832141703083,,,,,,,,,,,,,,,,,0.4,0.7984581933428957,,,,,,,0.4,0.020532268949598576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,1.2124870760503315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810130.7552516,1.5,42.0,87211577344,37284415488,206216706,1376850741,129,315,1172.0,2.434175334866458e-05,3.8,0.0004746641902989593,,,,,,,,,,,,,,,,,11.5,1.0864819898409692,,,,,,,,,,,,,0.8,0.7641363211212785,5.3,0.7795933344976805,,,2.8,0.9362446881730114,0.6,0.3231854592102196,,,,,,,,,,,0.4,0.062229692435860996,,,,,,,,,,,,,,,1.7,0.15368165976679382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.013266255575022196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810139.0687544,0.6,42.0,87211577344,37284980736,206216961,1376851088,129,315,1180.1,2.434175334866458e-05,0.8,0.0004746641902989593,,,,,,,,,,,,,0.9,0.021992774150518448,,,12.8,1.0865185024709922,,,,,,,2.9,0.7691020388044061,0.4,0.08158138634804935,,,0.2,0.7617143166630864,,,,,0.4,0.9108684103070286,,,,,,,0.2,0.05602254533195153,,,,,,,,,,,,,,,,,0.2,0.020483585442901246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810147.2706387,0.8,42.0,87211577344,37285398528,206221853,1376852496,129,315,1168.5,2.434175334866458e-05,0.4,0.0004746641902989593,,,,,,,,,,,,,,,,,10.6,1.0865185024709922,,,,,,,2.4,0.7691020388044061,0.9,0.08137448144458569,,,0.4,0.7617143166630864,6.5,0.7946608798205039,,,3.7,0.9370114534034943,1.5,0.3231854592102196,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.14818042350999563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810155.678209,5.4,42.1,87211577344,37286303744,206225901,1377064746,129,315,1156.4,2.434175334866458e-05,1.7,0.0004746641902989593,,,,,,,,,,,,,,,,,10.9,1.0865185024709922,,,,,,,1.1,0.7691020388044061,0.9,0.08143533582795735,,,1.6,0.7814919912588764,22.5,0.9281875678146034,,,6.6,0.9372792126903297,2.9,0.3232584844702657,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,0.1566148410453079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810164.1585922,1.8,42.1,87211601920,37287323648,206255378,1377220382,133,315,1147.3,2.434175334866458e-05,2.6,0.0004746641902989593,,,,,,,,,,,,,,,,,13.5,1.0871027045513602,,,,,,,1.3,0.7691020388044061,,,,,1.9,0.7726315930399624,10.0,0.9620469467225958,,,2.9,0.9414903360196486,1.5,0.3239400535640283,,,,,,,,,,,,,,,,,,,,,6.7,0.021761527493706134,,,,,1.5,0.1518681991423183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810172.7398374,0.5,42.1,87211601920,37288200192,206271712,1377240915,131,315,1152.1,2.434175334866458e-05,2.7,0.0004746641902989593,,,,,,,,,,,,,,,,,13.8,1.0871027045513602,,,,,11.8,1.1999389021990947,,,1.2,0.08150836108800336,,,,,,,,,,,,,1.5,1.062700096819324,0.6,0.06888716197672076,,,,,,,,,,,,,,,,,2.9,0.021761527493706134,0.4,0.020325364046134924,,,,,,,,,,,0.6,0.12678402231651947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810180.8964145,0.3,42.1,87211601920,37289076736,206272190,1377241431,131,315,1179.2,2.434175334866458e-05,0.8,0.0004746641902989593,,,,,,,,,,,,,0.6,0.021992774150518448,,,15.8,1.0871027045513602,0.9,0.8365652082102301,1.1,0.4506875632505247,0.5,1.2169903004198344,,,1.4,0.08138665232126004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,0.021761527493706134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.40204056918321857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740810189.5911224,1.7,42.1,87211601920,37289961472,206272349,1377241662,127,315,1166.8,2.434175334866458e-05,3.8,0.0004746641902989593,,,,,,,,,,,,,,,,,13.7,1.0870540210446629,0.9,0.8530202334739272,,,,,,,2.3,0.08143533582795735,,,,,,,,,,,,,,,,,,,0.6,0.010065315009672804,,,,,,,,,,,,,,,,,0.6,0.11985879348882439,,,,,0.8,2.0178583273442476,,,0.6,0.12673533880982216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.3554261115205259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
